word,gender_score
figure,0.576996
figures,0.724304
figurine,-0.319423
figurines,-0.045007
files,0.461904
film,0.121663
films,0.28069
filter,0.411306
finalist,0.110537
find,0.860443
finder,0.869325
finger,-0.674899
fingers,-0.920572
fire,0.731168
firefighter,0.54375
fireman,0.157183
firm,0.871065
firms,0.465224
fish,0.487657
fisher,0.524051
fisherman,0.955095
fishhooks,0.259563
fishing,-0.871034
fishnet,-0.904899
fist,-0.021185
fisting,-0.599075
fit,-0.176367
fitness,-0.954118
fits,-0.444358
fixes,0.632959
fixture,0.630108
fl,0.009524
flag,0.788976
flake,0.196891
flash,-0.768187
flashers,-0.519716
flavor,0.109489
flavour,0
flesh,0.150586
flick,-0.966162
flicks,-0.962483
flighty,0.351351
floor,0.772071
florida,0.318532
flower,-0.938179
flowers,0.113031
flu,0.208462
fly,-0.368131
foal,0.209459
focus,0.122888
folk,-0.201835
follower,0.765792
font,0.161677
foo,0.119302
food,0.815834
foods,-0.210526
fool,0.789073
foot,-0.848061
football,-0.013204
footjob,-0.669675
footjobs,-0.480643
footsteps,0.603541
footwear,-0.217732
force,0.254987
ford,-0.517202
foreigner,0.557916
foreplaying,0.101276
forerunner,0.891892
forest,0.925359
fork,-0.905091
form,0.1908
formals,-0.153846
format,0.402174
forms,-0.356025
fortress,0.778426
fortune,0.255814
forum,0.207695
forums,0.72988
foster,-0.190138
foto,0.852581
fotos,-0.189043
foundation,0.283931
founder,0.692101
founding,0.868369
fountain,-0.260185
fountains,-0.863569
fox,-0.426024
fragrance,0.239828
fragrances,0.688021
frame,0.101235
franchise,-0.721357
francisco,-0.623216
fraternity,0.889046
fraud,0.604903
frauenebondage,-0.350365
freak,0.23526
freecock,-0.421222
freedom,0.845293
freepics,-0.86431
frees,-0.839812
freesex,-0.466667
freinds,-0.830381
french,-0.58927
frenzy,0.008584
freshman,0.270423
freshmen,-0.445196
friend,-0.190237
friends,-0.151644
friendship,0.12381
friendships,-0.333768
frog,0.733114
fruit,0.5
ft,-0.030657
fu,0.862774
fuck,-0.351573
fucker,-0.851634
fuckfest,-0.415755
fucking,-0.963197
fucks,-0.045431
fuel,-0.848214
fugitive,0.817406
fun,-0.565797
gadget,0.012346
galaxy,0.939458
galeries,-0.892432
galleries,-0.450906
gals,-0.820579
gambling,0.478922
game,0.56271
gamer,-0.383147
games,-0.065153
gamma,-0.989012
gang,-0.614637
gangs,-0.734826
gangster,0.411485
gap,0.222567
garage,0.226298
garbage,0.959289
gardener,0.601953
garment,-0.725775
garments,-0.778945
gas,-0.015367
gay,0.991175
gays,0.864123
gb,-0.851081
gear,-0.54326
geek,-0.236444
geeks,0.535043
gem,0.083425
gene,0.74141
general,0.789865
generation,0.627799
genitals,-0.378824
genius,0.833412
genocide,-0.625
genre,-0.024
gentleman,0.985739
gentlemen,-0.774809
geocities,-0.587678
georgia,0.175088
german,-0.726161
ghetto,-0.967309
ghost,0.550063
giant,0.823634
gift,-0.220016
gifts,0.033975
girl,-0.741952
girlfriend,-0.917613
girlfriends,-0.615858
girlie,0.199977
girls,-0.736426
giver,0.737288
globe,0.781931
glory,0.448257
glove,0.551447
gloves,-0.828571
glue,0.119835
glutton,0.813856
gm,0.984363
gnome,0.54433
goal,0.354654
goat,-0.379883
god,0.965253
gold,-0.309665
golfbondage,-0.350365
golfer,-0.915212
golfing,0.612091
goner,0.624721
goo,-0.497469
goods,0.618332
goth,-0.943141
government,0.967134
governor,0.775246
governors,-0.917966
grace,0.84418
grade,-0.10587
grades,-0.376097
graduate,0.041552
graduates,-0.903718
graduation,-0.416107
grandfather,0.945879
grandma,-0.451121
grandmother,-0.952937
grandparents,0.365591
grandson,0.25874
grannies,-0.917449
granny,-0.53762
graphics,0.822089
gras,-0.768789
grass,-0.089961
gratisbondage,-0.350365
gratuit,-0.482583
grave,0.348259
gravity,0.24424
greatsex,0.31134
greek,0.125998
green,0.930852
grils,-0.026358
groom,0.02571
group,0.182161
groupie,-0.07438
groupies,0.690722
groups,-0.257557
groupsex,-0.625954
grown,0.224776
gt,0.368527
guarantee,-0.194737
guardian,0.430332
guardians,0.098814
guess,-0.353267
guest,0.896652
guestrooms,-0.014199
guests,0.410697
guide,-0.061598
guides,-0.059315
guitar,0.721445
gun,0.707363
guns,0.154712
guy,0.644595
guys,-0.281561
gw,-0.004195
hack,-0.712131
hacker,-0.506311
hair,-0.594924
hairstyle,-0.54159
hairstyles,-0.264706
half,0.412735
hall,-0.14349
halliwell,-0.970096
ham,0.81157
hampshire,0.86064
hamster,-0.879915
hanai,0.849327
hand,-0.161364
handful,0.183721
handjobs,-0.949421
hands,0.331162
handyman,0.236111
happiness,0.569378
harbor,-0.368984
harcore,-0.26297
hardcore,-0.931186
harem,0.127485
harm,-0.564229
harvest,-0.349206
hat,-0.203578
hate,0.656463
hater,-0.084379
hats,-0.714657
hawaii,-0.402327
hawk,0.408367
hazara,-0.396396
head,0.470962
headboard,-0.15633
headboards,0.616546
headers,0.950066
headliner,0.786448
heads,-0.924543
healer,-0.087036
health,0.104922
heart,-0.125126
hearts,-0.412356
heathen,0.522267
heaven,-0.954325
heck,0.589848
heel,-0.82472
heights,-0.094907
heir,0.693149
heirs,-0.559902
hell,0.432937
help,-0.269299
hen,-0.976977
henry,0.212291
hentai,-0.996942
heretic,0.860515
hero,0.743688
heroes,0.966315
heroine,-0.9423
heros,0.794776
herpes,-0.308081
hetero,0.031662
high,0.379528
highland,0.086991
highlight,0.329163
hikers,-0.625
hill,-0.095684
hindu,0.168808
hip,-0.316327
hippie,-0.682927
hire,-0.890131
history,-0.286458
hit,0.11619
hitchhiker,-0.938751
hockey,-0.192038
hoe,-0.596052
holder,0.494357
hole,-0.813734
holes,0.116028
holiday,0.907734
hollywood,0.177625
hologram,0.151751
home,-0.40763
homecoming,-0.391505
homeowner,-0.269841
homepage,-0.07837
homepages,-0.554185
homes,0.774247
homeschool,-0.928349
homeschooling,-0.897571
hometown,0.35706
homosexual,0.673404
honey,0.034757
honor,-0.052133
honors,0.452899
honour,0.262899
honours,0.865766
hood,-0.728638
hoot,0.246084
hooter,-0.852389
hop,-0.938969
hope,0.879686
hopes,0.957053
horoscope,0.417631
horse,-0.95282
horses,-0.783403
hospital,-0.196256
host,0.555712
hostage,-0.418347
hostages,-0.686107
hosting,0.9433
hotel,-0.136597
hotels,-0.949701
hotter,-0.848385
hottes,-0.134545
hottie,-0.405289
hour,0.771539
house,0.301837
household,-0.387978
householder,0.318182
houses,-0.304942
housewife,-0.973355
housewives,-0.979253
houston,-0.33534
hubby,0.39777
hudson,0.159875
human,0.407387
humans,0.316667
humiliation,0.833943
hummel,-0.235294
humor,0.778003
humour,0.903562
hundreds,0.922946
hunger,-0.888282
hunk,0.825881
hunks,0.796245
hunt,-0.904014
hunter,0.9907
hunters,0.99717
hurricane,-0.322476
husband,0.594886
husbands,-0.375854
husker,0.15948
hustler,-0.370669
hybrid,-0.081818
hype,-0.913202
hypocrite,0.492423
ia,0.810164
ice,-0.040334
icon,0.552962
icons,0.993138
id,0.507298
idaho,0.595994
idea,-0.693098
ideal,0.918306
idealist,0.594395
identity,0.785104
idiot,0.693593
idol,0.533395
idols,-0.367909
ignorance,-0.772219
il,-0.548387
ill,-0.915257
illinois,0.687489
illustrator,0.679181
image,0.541094
images,-0.303065
immigrant,-0.409649
immigrants,-0.945856
impact,-0.891307
importer,0.825397
imposter,0.698034
impostor,0.742941
improvement,-0.757658
incarnation,0.517336
incest,-0.153249
incesthttp,0.076923
incesto,-0.678457
inch,-0.269561
inches,0.855319
income,-0.135107
independent,0.680203
index,-0.563053
india,-0.607138
indian,-0.999604
indiana,0.575847
indians,-0.114551
indication,-0.016667
indicator,0.489362
indie,0.305747
indigo,-0.940789
individual,0.434698
industries,0.658247
industry,0.838048
infant,0.418235
infertility,-0.589958
infidel,0.866267
inflation,-0.656863
influence,-0.328844
info,-0.555768
informant,0.465565
information,0.653489
informer,0.738806
inherit,-0.285266
initialization,-0.90099
initiator,0.761194
injection,-0.153333
ink,0.894789
inlaw,-0.643924
inmate,-0.000337
inner,-0.438088
inpatient,-0.367387
insect,0.229965
insertion,-0.537469
inside,0.275062
inspiration,0.225127
inspirations,0.533123
inspire,0.839412
instance,0.949321
instigator,0.425723
institution,0.921955
institutions,0.521805
instruction,-0.444444
instructions,0.79994
instructor,0.433149
instructors,-0.883117
instrument,0.75734
insulin,0.065421
insult,-0.213549
insurance,0.48711
int,-0.647427
integer,0.648649
intelligence,0.965152
intercourse,0.294012
interest,-0.293787
interests,-0.618271
intern,0.07324
internet,0.536731
interview,0.691835
interviewer,0.517448
interviews,0.946144
intrigues,-0.054545
introduction,-0.664307
intruder,0.748691
invalid,0.070566
inventor,0.93036
investigator,0.718395
investor,0.874029
investors,-0.397059
invitations,-0.356322
involvement,0.909134
iowa,0.169916
ipod,0.066427
iran,-0.886777
irc,0.746094
iron,0.6179
isbn,-0.841818
island,0.021574
islander,0.004739
issue,0.043495
issues,-0.584746
it,0.197291
item,0.447489
items,0.026039
ivory,-0.368932
jack,-0.670428
jacket,-0.409437
jackets,-0.315383
jacking,-0.743966
jackson,-0.95135
japenesse,-0.782946
jazz,0.622743
jeans,-0.366459
jerk,0.767846
jersey,-0.69175
jet,-0.509627
jewel,0.590698
jewelry,0.386182
job,-0.274308
jobs,-0.866657
jockey,-0.578313
jockstraps,0.861756
joe,-0.958763
johannesburg,0.46988
joke,0.080916
jokes,-0.684199
jones,0.709186
journalist,0.513993
journalists,-0.99378
journey,0.349955
joy,0.024456
judge,0.322473
judges,-0.857246
juice,0.828673
junction,0.163177
jungle,-0.872845
junior,0.240913
junk,0.833581
junkie,0.440073
junky,-0.085714
junta,0.768763
jurors,-0.849624
jury,0.9591
justice,0.666303
juvenile,0.747405
kansas,0.351146
karaoke,0.740778
keeper,0.399582
kelly,-0.931186
kernel,0.320491
key,0.93351
keys,0.884206
keywords,-0.743661
kick,0.190265
kid,0.641448
kidnap,-0.54878
kidnappers,-0.028986
kids,-0.294984
killer,0.03647
killers,-0.869227
kills,-0.136136
kind,0.498036
kinder,-0.22619
kinderbondage,-0.350365
kindergarten,-0.166667
king,0.87747
kingdom,0.583487
kiss,-0.18588
kissing,-0.94842
kitchen,-0.741305
kitten,0.177867
kiwi,-0.578813
knickers,-0.554483
knight,0.958841
knights,0.066576
knock,-0.823899
knockers,-0.939879
know,0.52963
knowledge,0.805537
kong,0.206067
kosovo,0.100775
kroatienbondage,-0.350365
kurbondage,-0.350365
kurzbondage,-0.350365
la,-0.009231
lab,0.845402
label,-0.438358
labourer,0.358684
lace,-0.467269
lack,-0.244755
laden,0.092672
ladies,-0.991461
lady,-0.972563
ladyboy,0.313745
ladyboys,0.664473
lake,-0.083558
laker,-0.531059
lamb,-0.028037
lamp,-0.381107
lan,0.929748
land,-0.446658
landscape,-0.628392
language,-0.051786
languages,-0.072649
latecomer,0.066667
latex,-0.936286
latin,-0.816944
latina,-0.973232
latinas,-0.592744
latino,0.382086
laugh,-0.670526
laundry,0.065924
laureate,0.022857
law,0.459535
lawyer,0.181785
lawyers,-0.978938
lay,-0.117878
laziness,-0.645777
lds,-0.846154
lead,0.583194
leader,0.722868
leaders,-0.944881
leading,-0.035085
leads,-0.98155
league,0.184546
lean,-0.717391
leap,0.755764
leather,-0.089388
lecturer,0.58438
led,0.607477
lee,0.945518
leech,0.144928
leftist,0.831776
lefty,0.757985
leg,-0.727737
legend,0.677951
legendary,0.613483
lego,0.916747
legs,-0.903448
leisure,0.258364
length,-0.08871
leper,0.830526
lesbian,-0.990828
lesbians,-0.939638
lesbiansex,0.219298
lesbos,-0.980796
lesson,-0.962691
lessons,-0.996006
letters,0.896392
level,0.580702
liaison,0.549377
liar,0.796031
liars,0.010883
liberal,0.625169
liberty,-0.92883
librarian,-0.753827
librarians,-0.853435
libraries,0.47651
library,0.191213
license,0.825641
lick,-0.18003
lie,-0.407059
lier,0.475655
lies,0.721752
life,-0.114801
lifeguard,0.212903
lifestyle,-0.747128
light,0.374671
lightning,-0.554545
likenesses,0.607843
lil,-0.719531
line,0.187801
lines,0.935808
lineup,0.840389
lingerie,-0.87925
link,0.716463
links,-0.135348
lion,0.903254
lions,-0.805687
lips,-0.840973
liquor,-0.833061
list,0.552105
listener,-0.018605
literature,-0.409091
livecam,-0.970712
lives,0.688623
lizard,0.970687
load,-0.139885
loads,0.350588
loan,0.429022
loans,-0.968829
lobbyist,0.546512
location,0.932435
locations,-0.567227
lodge,0.231317
lodger,0.332917
log,0.826723
logo,0.17338
logs,0.682642
lolitas,-0.959512
lollipop,0.952975
london,-0.815982
loner,0.648716
loo,-0.810039
look,0.138874
looker,-0.620581
looks,-0.842205
loon,0.308328
loser,0.778311
loss,-0.599413
lot,0.237903
lots,-0.488959
lottery,0.859414
louisiana,-0.123853
love,0.369253
lover,-0.168015
lovers,-0.818268
luck,-0.760773
lunatic,0.704461
lunch,-0.545621
lust,0.93897
luxury,0.533045
lycra,-0.670146
lyric,-0.758738
lyrics,-0.005474
ma,-0.293043
maasai,0.101874
machine,0.72503
machines,-0.050523
macro,-0.379722
madonna,0.794761
mafia,0.089134
mag,0.760944
magazine,-0.205745
magazines,-0.537732
magic,-0.220788
magician,0.818145
magicians,-0.191011
magistrate,0.180157
magnet,-0.521282
mags,0.740147
maid,-0.742929
mail,-0.297828
maine,0.006257
mainstay,0.667368
maintenance,-0.202376
major,0.836761
majority,-0.24341
make,0.854564
maker,0.807831
makers,-0.219048
makeup,-0.762509
malay,-0.925324
male,0.64845
males,0.307165
mall,0.085834
mama,-0.335683
mammaries,-0.367609
man,0.736773
management,0.903153
manager,0.659526
managers,-0.909012
manga,-0.99628
manhattan,-0.941147
maniac,0.71308
manifestation,0.620499
manufacturer,0.8397
manufacturing,0.65371
map,0.933086
march,0.153144
marcos,0.162791
mardi,-0.512408
marine,0.053472
mark,-0.969492
market,0.25076
marketing,0.847826
marks,0.187648
marlboro,0.902819
marley,0.604096
marriage,-0.740836
marshal,0.360825
mart,0.832549
martyr,0.647364
marvel,0.226957
maryland,0.56495
mascot,-0.77095
mask,0.659253
masochist,0.420719
mass,0.715398
massachusetts,0.442086
massage,0.625201
masses,-0.62963
master,0.77393
masterbating,-0.611528
masterbation,-0.095411
mastermind,0.902647
masters,0.537092
mastuerbation,0.30101
masturbate,0.126772
masturbation,-0.374792
masturbetion,0.042424
match,0.629233
mate,0.475325
material,0.709801
maternity,0.421569
mates,-0.523038
math,0.393665
mathematician,0.649698
matter,0.445803
mattress,0.222847
mattresses,0.223359
maya,0.313666
mayor,0.908036
mckenzie,0.49832
me,0.375732
mean,0.446468
means,0.724276
measure,0.86385
measurements,-0.83557
meat,0.971964
mechanics,0.315436
media,0.743437
medication,0.388197
medicine,0.887618
medium,-0.298578
meet,0.56147
meeting,0.734604
meetings,0.934965
mega,0.565012
megalomaniac,0.266667
melb,0.150685
melbourne,0.538437
mellon,-0.563329
mem,0.392713
member,0.31153
members,-0.838708
membership,-0.390775
memo,-0.265306
memories,-0.469929
men,-0.671994
menace,0.745005
mention,0.900383
mentor,0.622756
menu,0.86968
mercer,0.801253
merchandise,0.047561
mercy,0.215736
mess,0.009241
message,0.834577
messages,0.852503
messenger,0.09708
metal,0.794173
meter,-0.463592
method,0.930109
metro,0.908109
mexican,-0.434049
mexico,-0.174635
miami,0.159408
mice,0.095823
michigan,0.825316
microsoft,0.61366
mid,0.703436
middle,0.584367
midget,-0.190149
midgets,-0.431646
midwest,-0.227364
midwife,-0.681564
might,-0.032258
migration,0.834107
mike,0.810997
miles,0.251064
milfhunter,-0.997087
milfseeker,-0.795704
milfseekers,0.193333
militia,0.472
milk,-0.954485
mill,0.561212
miller,0.477331
million,-0.263625
millionaire,0.90742
millionaires,-0.425243
mills,0.479263
mind,0.115267
mine,0.724613
ming,0.754398
mini,-0.802097
minions,-0.009346
minister,0.891425
ministers,-0.922295
ministry,0.802207
minor,0.181673
minority,-0.030658
minute,0.47095
miracle,0.49208
mirror,0.566056
mischief,0.123967
misery,-0.900976
misogynist,-0.015291
miss,0.782686
mission,0.482496
missionary,0.595788
missouri,0.629697
mistake,0.585044
mix,0.751197
mixture,0.244037
mn,0.135338
mob,0.218045
mobile,0.736706
mobility,0.932994
mocha,-0.408423
mod,0.900262
model,-0.873382
models,-0.786527
moderate,0.565848
moderator,0.423858
mom,-0.702656
moment,-0.610123
momma,0.445087
mommy,-0.958482
moms,-0.948877
money,0.522611
monkey,0.720116
monkeys,0.554795
monster,0.061713
monsters,-0.789082
months,0.485271
mood,-0.040816
moon,-0.666716
morning,0.510177
moron,0.730454
mortal,0.722498
moslem,-0.60302
mother,-0.894195
mothers,-0.982389
motor,0.470401
motorcycle,-0.359274
motorcyclists,-0.728395
motorist,0.698697
mountain,0.986123
mountaineer,-0.061947
mouse,-0.314398
mouth,-0.718337
move,-0.837756
movement,-0.973236
mover,0.316239
movers,-0.643454
movie,0.197044
movies,-0.476259
mp,-0.152978
mp3,0.341965
mpeg,-0.778945
mpegs,-0.928257
mpgs,-0.704336
mps,0.585903
msn,-0.40239
mtv,0.914373
mu,0.223443
muggle,-0.033113
mulatto,-0.693993
multi,0.654135
multivitamins,-0.015152
mum,-0.173597
mums,0.673511
murderer,0.797101
murders,-0.03125
muscle,0.487616
muscles,0.415938
museum,-0.03271
music,0.553327
musician,0.682567
musicians,-0.591229
muslim,0.048077
must,0.437862
mutant,0.3868
mute,-0.836211
mutt,0.406593
mvp,0.923733
myself,0.146497
mysql,0.742995
mystery,0.673887
mystic,0.871951
myth,0.725055
mythology,-0.220753
myths,0.493506
nackte,-0.340426
nails,-0.711331
nake,-0.738911
name,0.748165
names,0.523384
namesake,0.166052
nanny,-0.863574
narcissist,0.744144
nascar,-0.0625
nation,0.950558
national,0.772787
nations,0.669022
native,0.377085
natural,0.267349
naturals,-0.754379
nature,-0.832337
naturists,-0.307406
navajo,-0.44
navy,0.728988
nazi,-0.049383
ncaa,0.953103
nebraska,0.471861
necessity,-0.979798
neck,0.235587
necklace,0.765543
necklaces,0.469388
neckline,-0.42
need,0.240099
needs,0.28015
negro,0.005574
neighbor,-0.15289
neighborhood,0.030159
neighbour,-0.207896
neither,-0.40404
neked,-0.052109
neo,0.875847
nephew,-0.732847
nerd,-0.444512
nerds,0.227017
net,0.387779
network,0.343802
newbie,0.728105
newborn,-0.225236
newcomer,0.110114
newlywed,-0.023018
news,0.701565
newspaper,-0.096076
nextdoor,-0.888112
niece,-0.854277
nigga,-0.960147
niggas,-0.903061
nigger,-0.3981
night,-0.634297
nightmare,0.289304
nights,-0.950739
ninja,0.715552
nipples,-0.931239
nixon,0.355895
noise,-0.895511
nomination,0.190677
nominations,-0.060577
nominee,0.367008
nominees,-0.123033
non,0.435831
none,0.486778
nonsense,0.316138
nordseebondage,-0.350365
north,0.079033
nose,0.799804
notch,0.341632
note,0.483607
notes,0.138188
notice,0.489076
novel,0.778338
novelist,-0.154793
novice,0.48725
nude,0.336253
nudepics,-0.375723
nudes,-0.649092
nudesex,0.353579
nudism,-0.620092
nudist,-0.678055
nudistpics,-0.548148
nudists,-0.780143
nudity,-0.690595
nuisance,0.00211
number,0.601036
numbers,0.833728
nun,-0.902778
nurse,-0.962477
nurses,-0.817798
nursing,-0.764165
nut,0.411708
nutcase,0.384375
nyc,-0.749648
nylons,-0.949722
oasis,-0.992907
object,0.557161
objects,0.527141
obsession,-0.686275
obstacle,0.242553
oc,-0.628059
occasion,0.591489
occupants,-0.142857
occupation,0.881731
off,-0.80011
offer,0.503497
office,-0.692077
officer,0.719799
officers,-0.183679
offspring,-0.79097
ohio,0.15697
oil,0.934708
old,0.702643
older,-0.841095
on,0.764006
one,0.06392
ones,0.219502
online,-0.867124
ontario,-0.148582
op,-0.62013
opera,0.61501
operative,0.148045
operator,0.470006
operators,-0.732702
opinion,0.049385
opponent,0.926194
oppress,-0.843746
optimist,0.869087
optimization,-0.56871
option,0.976681
options,0.823122
order,-0.046567
orders,0.664549
oregon,0.367852
organisation,0.403911
organisations,-0.070179
organist,0.534838
organization,0.070165
organizations,-0.276545
organizer,0.75689
orgasm,-0.942785
orgie,-0.788004
orgies,-0.926401
orgy,-0.649682
orientation,-0.205882
origin,0.955777
original,0.665185
originalist,0.447514
originator,0.786309
orleans,-0.188456
ornament,0.264875
orphan,0.263039
oshkosh,0.490281
osterbondage,0.011364
ostseebondage,-0.350365
others,0.294248
out,-0.718181
outcast,0.446411
outdoors,0.932773
outfit,-0.692308
outfits,-0.654596
outside,0.650549
outsider,0.504138
over,0.807302
overcoats,0.017341
overseas,0.246403
own,0.010371
owner,0.065266
owners,-0.807006
pacific,0.535022
pack,-0.104245
package,0.762192
pagan,0.935649
pain,-0.675936
painter,0.556384
painters,-0.963079
pair,0.113143
pajamas,-0.88774
pal,-0.032887
pals,-0.824051
panda,0.436735
panelist,0.238779
pansy,0.378446
pantie,-0.573264
panties,-0.823498
pantry,0.556575
pants,-0.21265
panty,-0.775274
pantyhose,-0.761622
paper,0.058758
paragon,0.491892
parasite,0.307061
parent,0.083688
parents,-0.266221
parishioner,-0.04797
park,0.57278
parlance,-0.097345
parrot,-0.126492
part,0.441428
participant,0.336904
participants,-0.623229
particle,0.384248
parties,0.705053
partner,0.506151
partners,-0.585517
partnership,0.221526
parts,0.351909
party,0.182461
pass,0.707621
passenger,-0.209686
passengers,-0.894737
passion,-0.32834
password,0.85
pastor,0.715833
pastors,-0.213836
patch,0.354152
patient,0.405863
patients,0.526802
patron,0.189838
pattern,0.897436
pauschalbondage,-0.350365
pawn,0.08744
pay,0.794872
pcd,0.784336
pea,-0.991186
peace,-0.83
peach,-0.943085
pearl,0.569657
peasant,-0.74077
pedophile,0.961109
pee,-0.803501
peeing,-0.671787
pen,-0.968239
penalty,-0.961004
pendant,-0.917237
penetration,-0.795476
penguin,-0.05346
penis,0.308354
pennsylvania,0.565836
pension,-0.823813
pensioner,0.77496
people,-0.699831
pep,-0.239766
pepper,-0.230769
percent,-0.294134
percentage,-0.668148
perfection,0.305699
perfectionist,0.40781
performance,-0.098754
performer,0.15154
performers,-0.75859
perfume,-0.101337
perfumes,-0.82278
permission,0.170761
perpetrator,0.492916
person,0.401979
persona,0.665884
personality,0.687732
personals,-0.146311
personification,0.290872
persons,-0.292887
pest,0.873289
pet,-0.4365
pg,0.197761
phantom,0.286598
pharmacist,0.73056
pharmacy,-0.271481
phenomenon,0.607889
phentermine,-0.036392
pheromone,0.070714
philipino,-0.969886
philosopher,0.984613
philosophers,-0.949411
philosophy,0.402871
phoenix,-0.136612
phone,-0.787638
phones,-0.475728
phony,0.805096
photo,-0.223358
photoes,-0.935137
photographer,0.464121
photographers,-0.95029
photographs,-0.757735
photography,-0.577789
photos,-0.53362
php,0.256719
physician,0.342004
pi,0.61039
pianist,-0.10372
pic,0.02657
pichunter,-0.879229
pick,0.553738
pickle,0.27193
pics,-0.408298
pict,-0.135135
picters,-0.376313
picts,-0.398117
pictuers,-0.948234
pictues,-0.042714
picture,0.008499
pictures,-0.557156
pie,-0.57677
piece,-0.03901
pieces,-0.721612
pig,-0.136263
pigs,0
piker,0.328767
pile,0.169524
pilgrim,-0.87289
pilgrims,-0.747292
pill,0.983361
pillar,-0.383825
pillowcases,0.777614
pills,-0.123063
pilot,0.402131
pimp,0.523897
pioneer,0.599874
pirate,0.074095
piss,-0.79713
pissing,-0.581148
pit,0.942387
pitcher,0.299774
pix,-0.383072
pixs,-0.928381
pizza,0.865095
place,-0.288497
placements,-0.587393
places,-0.063136
plague,0.425532
plain,0.549806
plainclothes,0.892161
plan,-0.616165
planet,-0.955794
plant,0.688197
platform,0.932243
play,-0.130808
playboy,-0.272588
player,0.143943
players,-0.529179
playoff,0.600183
plays,-0.054818
playwear,-0.070513
playwright,0.200578
pleasure,-0.053588
pleasures,-0.415789
plot,-0.049697
plumber,0.473767
plus,0.652812
pm,0.590196
pocket,0.862172
podcast,0.525822
poem,-0.981623
poems,0.228964
poet,0.16308
poetry,-0.049837
poets,-0.96005
point,0.475576
pointer,-0.286632
points,0.611041
poison,-0.222912
poker,0.972398
