word,gender_score
polaroids,-0.535581
police,0.314045
policies,0.032381
policy,0.754474
politician,0.882596
politicians,0.98344
politics,-0.729271
polo,-0.615014
pony,-0.56169
poodle,0.316062
pool,-0.175923
poor,0.611704
pop,0.570662
population,0.937249
porn,-0.462111
porno,-0.483653
pornography,-0.484066
pornos,-0.609993
portal,-0.726842
portland,0.635549
portrait,-0.706326
portraits,-0.470892
poser,-0.220367
poses,-0.863336
posing,-0.8793
position,-0.082265
possessions,-0.376404
possessor,0.8
post,0.483977
postcard,-0.763804
poster,-0.135459
posters,-0.491914
posts,-0.20544
pot,0.451282
potato,0.006816
potter,0.956077
pound,-0.670352
pounds,0.260714
poverty,-0.35905
power,0.183204
powerhouse,-0.215116
powers,0.798403
pr,0.706767
practitioner,0.612346
prairie,-0.772595
pre,0.376539
preacher,0.74372
preachers,-0.608871
predator,0.793184
predecessor,0.1875
preemie,-0.139241
pregnancy,-0.528163
pregnant,-0.914068
premium,-0.93274
preschool,-0.627981
preschooler,-0.163347
prescription,-0.640406
present,0.609156
presentation,0.918283
presenter,0.284385
presents,-0.467438
president,0.544514
presidents,-0.925896
pressure,0.901701
preteen,0.954269
preteens,-0.686362
pretext,0.226519
prevent,-0.597289
preview,-0.581342
prey,0.429759
price,-0.917215
pride,-0.24013
priests,-0.858374
principal,0.698299
principle,0.679012
print,0.129361
prints,-0.38292
priority,0.369321
prison,-0.765896
prisoner,0.438057
prisoners,0.98605
prize,-0.204903
prizewinner,0.272152
pro,0.709738
probe,0.78375
problem,0.546265
problems,-0.016044
procedure,-0.242382
prodigy,-0.038911
producer,0.469371
producers,-0.962729
product,0.02776
production,0.440058
productions,0.689642
products,-0.863786
professional,0.33337
professionals,-0.93684
professor,0.712739
profile,0.145126
profiles,-0.586296
profit,-0.800779
program,0.630797
programme,0.795104
programmer,0.931642
programmes,0.430611
project,-0.711403
projects,-0.62412
prom,-0.4081
promise,0.36828
promo,0.63878
prono,-0.671113
pronstar,-0.117188
proof,0.313998
propagandist,0.329193
properties,-0.526389
property,-0.515113
prophet,0.946812
proponent,0.777518
proposal,0.924937
proprietor,0.839096
props,0.759825
pros,0.273486
prosecutor,0.669007
prospect,-0.933518
prospects,-0.670608
prostitute,-0.964074
prostitutes,0.682965
protagonist,0.377939
protection,0.010348
protector,0.904176
protectors,-0.558867
protege,0.804223
protesters,-0.28176
protests,0.842644
proto,0.324138
providence,0.419979
provider,0.983054
psychiatrist,0.902753
psychic,-0.254826
psycho,-0.382545
psychologist,0.146199
puberty,-0.222222
publicity,0.770197
publisher,0.526083
puff,-0.435429
pug,0.952284
puma,0.883311
pumpkin,-0.439377
punishment,-0.741803
punk,-0.469089
pup,0.197072
pupil,0.561798
puppet,0.947842
puppets,-0.097345
puppies,-0.316667
puppy,-0.183372
purchase,-0.157633
purchaser,-0.521951
purpose,0.617932
purse,-0.322436
purses,-0.94062
pushover,0.222453
pussies,-0.948009
pussy,-0.931916
puzzle,-0.612085
pvc,-0.349501
pyjamas,-0.384261
quadroon,-0.299663
quads,-0.37883
quake,0.919505
quaker,-0.483531
quality,-0.263707
quarter,-0.275078
quarters,-0.063134
quasi,0.428571
quechua,-0.223986
queen,-0.523614
queers,-0.264957
queries,-0.969201
quest,-0.188976
question,0.732729
questions,-0.007143
quilts,-0.121726
quiz,0.768459
quotes,0.24781
rabbit,-0.772397
race,0.383835
racer,-0.24539
races,0.938949
racist,0.750071
radio,0.748134
rag,-0.331852
rage,0.90408
rail,0.474522
rain,-0.281232
rajasthani,-0.585308
rake,-0.392055
rams,0.760911
range,0.940665
rank,0.91925
rap,0.855936
rape,-0.582225
raper,-0.39726
raping,0.891853
rapper,0.79185
rarity,0.062112
rat,0.466941
rating,0.821601
ratio,-0.707823
rats,-0.60995
rave,-0.164835
ray,-0.42446
rc,-0.267914
reaction,0.911877
reactions,0.952118
read,-0.148011
readers,-0.91417
readings,-0.565371
realist,0.843732
reality,-0.927844
reason,0.180484
rebel,0.385073
rebels,0.281419
reception,0.723626
recipes,0.067265
recipient,0.39741
recipients,0.012552
recluse,0.668801
reconciliation,0.188119
records,-0.369088
recovery,0.604
recruitment,-0.921704
red,0.595389
redhead,-0.968843
redheads,-0.950421
redneck,-0.252464
reel,-0.526087
reference,0.758031
referrals,-0.860465
reflection,-0.224422
refugee,-0.422011
regent,0.407708
reggae,-0.299725
region,0.406061
registers,-0.346032
regular,0.560416
reincarnation,0.336583
reiterbondage,-0.350365
relation,0.371928
relations,0.697
relationship,-0.080715
relationships,-0.239666
relative,0.377275
relatives,-0.018074
release,-0.376994
relief,-0.76338
relocations,0.233645
reminder,0.294509
remix,-0.034042
renaissance,0.763733
reno,0.350122
rentals,0.050633
repair,0.246173
replica,0.975719
replicant,-0.262338
replies,0.93895
report,0.527707
reporter,0.025437
reporters,-0.965685
reports,0.032174
repository,0.922967
represent,0.828821
representation,-0.868669
representative,0.669864
representatives,-0.928373
republic,-0.746119
rescue,-0.090795
research,0.637819
researcher,0.521924
researchers,-0.9733
reseller,0.992058
resident,0.375174
residents,-0.536993
resin,-0.871826
resolution,0.621641
resort,-0.449813
resorts,-0.773823
resource,0.92366
resources,0.415373
respondent,-0.363057
response,0.079066
responsibilities,0.792023
responsibility,0.285432
rest,0.649895
restaurant,-0.78972
restaurants,-0.876333
result,0.149154
results,0.697811
retard,0.550327
return,0.816849
reunion,0.401107
revenge,-0.848358
revenue,0.179167
reverse,0.710197
review,0.725356
reviewer,-0.089041
reviews,0.736282
revolution,-0.297003
rhythm,-0.587423
rice,0.503876
rich,0.026316
rico,-0.440389
rider,0.98165
rides,-0.761576
ridge,-0.314759
riding,0.647307
rifles,-0.073171
right,-0.023121
rights,0.045457
ring,-0.210317
ringer,0.30303
rings,0.097022
ringtone,0.326805
ringtones,0.765217
riot,0.283624
rip,-0.047503
risk,-0.205219
risks,0.334873
rival,0.584591
river,0.056721
road,0.518478
robber,0.897557
robot,-0.052782
robots,0.717922
rochester,0.249336
rock,0.70314
rocker,0.36562
rocket,0.927007
rocks,0.850883
rodeo,-0.74026
role,0.176946
roleplay,-0.725389
roles,0.423241
rolex,-0.958736
roll,-0.040597
rolla,0.048077
roller,-0.568938
roma,-0.644453
roman,0.954613
romance,0.290527
roms,0.838686
rookie,0.944984
room,-0.352426
roommate,0.87767
rooms,0.445665
root,0.565551
roots,-0.796576
rover,-0.515924
row,0.049697
rubber,-0.573691
rule,0.874897
ruler,0.655348
rulers,0.25066
rules,0.953823
run,0.942906
runaway,-0.684385
runner,0.290474
running,0.51787
runt,0.364845
rush,-0.128
sa,-0.960533
sack,0.609883
saddams,-0.281356
safety,-0.350649
sage,0.736493
sailor,-0.683161
sailors,-0.607582
saint,0.255927
sale,-0.807043
sales,0.264401
salesman,0.886994
salon,-0.831776
saloon,0.60452
salsa,-0.811765
salt,-0.064579
salvation,0.78634
sample,-0.182946
samples,-0.619489
sandal,-0.284894
sandals,-0.537339
sandwich,0.956629
sapphire,-0.723404
saskatchewan,-0.028828
satellite,0.262636
satisfaction,-0.460317
saw,0.408488
scale,-0.085106
scallops,0.005215
scam,0.64065
scammer,0.341198
scams,-0.946719
scapegoat,0.767123
scarecrow,-0.348571
scarf,-0.930142
scat,-0.776709
scene,-0.829572
scenes,-0.775459
scheming,0.128463
scholar,0.510955
scholars,-0.852754
school,-0.26881
schoolboy,0.29771
schoolgirls,-0.479429
schooling,-0.845806
schools,-0.1954
schoolteacher,-0.004082
schwedenbondage,-0.350365
science,-0.318282
scientist,0.15961
scientists,-0.959059
scion,0.737769
scissor,-0.959164
scissors,-0.000672
scoop,0.94321
score,-0.128713
scorpio,0.285176
scots,-0.640303
scout,0.062918
scouting,-0.044892
scouts,0.138095
scream,-0.644037
screen,-0.21453
screening,0.732759
screensaver,-0.865233
screensavers,-0.450005
screw,-0.589873
script,0.213915
scripts,0.530522
scrubs,-0.909189
sculptor,0.201711
sea,0.471033
seal,0.977944
seals,0.933333
search,-0.477328
season,0.28548
seating,-0.013774
seattle,0.764985
secretaries,-0.847826
secretary,-0.719573
secrets,-0.30658
section,0.011949
security,0.816498
seduces,0.508969
seduction,0.42743
seed,0.837713
seeds,0.485632
seeker,-0.982338
seekers,-0.980192
segelbondage,-0.350365
self,0.208258
sell,-0.001259
seller,0.019857
semen,-0.016529
semi,0.471429
semifinalist,0.182432
seminole,-0.362256
senator,0.975892
senior,0.58015
sense,0.355263
series,-0.135241
servant,0.146543
servants,-0.223593
server,0.861312
servers,0.982221
service,-0.330091
services,-0.258056
session,0.103302
set,0.320326
sets,0.021551
seventeen,-0.791123
seventies,-0.490291
sex,-0.374314
sexbondage,-0.351548
sexcam,-0.924414
sexo,0.072437
sfo,-0.406061
shadow,0.6226
shadows,-0.048544
shaman,0.950178
shame,0.571429
shape,-0.230605
shapes,0.013575
share,-0.86786
sharing,-0.883847
shark,0.560494
sheep,0.475694
sheet,0.043466
sheets,0.020705
sheik,-0.034483
shell,0.772358
shemale,-0.814551
shemales,-0.406486
shepherd,0.696706
shia,-0.245601
shield,0.338453
ship,-0.950029
shipping,0.810039
shirt,0.500594
shirts,0.138638
shit,-0.565737
shoe,0.469284
shoes,-0.011291
shoo,0.261953
shoot,-0.822195
shop,0.283434
shopping,0.029979
shops,-0.109725
shorts,0.698591
shot,0.608268
shotgun,0.587031
shots,-0.952872
shout,0.225806
show,0.460434
shower,-0.83862
showers,-0.64015
shows,-0.602463
side,0.253933
sides,-0.244444
sideshow,-0.343915
sight,-0.133478
sign,0.260694
signature,0.150877
signs,-0.69395
sikh,0.063032
silver,0.72486
simpleton,0.433836
simpson,-0.911028
sin,0.949463
singer,-0.291441
singers,-0.825096
singing,-0.907445
singles,-0.415183
sinner,0.543274
sis,-0.960465
sissy,0.929019
sister,-0.346067
site,-0.393557
sites,-0.847225
situation,0.932685
size,-0.027264
sizes,0.099591
skater,0.826374
skibondage,-0.350365
skiing,-0.123542
skills,0.153386
skin,0.793464
skinhead,-0.080302
skirt,-0.460587
skirts,-0.975389
skull,-0.213115
sky,0.522
slave,-0.373777
slavery,0.028078
slaves,-0.71031
slayer,-0.501144
sleep,-0.446881
slip,0.249258
slipper,-0.692843
slippers,0.088053
slob,0.784994
slouch,0.53309
slut,-0.972539
sluts,-0.914937
slutts,0.028902
smell,0.258182
smiles,-0.418333
smith,-0.758117
smoke,-0.843339
smoker,0.039328
smokers,-0.936914
smoking,-0.936365
snake,0.007747
snakes,0.954845
sneakers,0.25731
snitch,0.765458
snob,0.068634
snooker,0.918614
snow,0.58626
snowboarding,0.109662
snowman,-0.91
soap,0.902974
sob,0.564626
soccer,-0.179527
socialist,0.925926
socialite,-0.715796
societies,0.833635
society,0.502806
sociopath,0.864431
socks,-0.504675
sofa,-0.868301
softball,-0.849591
softcore,-0.928089
software,0.764921
soldier,0.595982
soldiers,-0.381316
sole,0.693944
solicitor,0.438721
soloist,0.475823
somali,-0.380395
some,0.143603
sommerbondage,-0.350365
son,0.68296
song,0.03237
songs,0.5209
songwriter,0.579293
sons,-0.256178
sophmore,0.104972
sophomore,0.0626
soprano,0.938992
sorority,-0.971547
sort,0.540262
soul,0.793234
soulmate,0.579245
sound,0.62963
soundtrack,0.784088
soup,-0.970171
source,0.589244
sources,0.917178
south,-0.285881
space,0.056738
spacing,0.875259
spammer,0.942065
span,-0.808732
spanking,-0.486359
spark,0.12963
sparta,-0.137255
spartan,0.010335
spawn,0.657782
speaker,0.518889
speakers,-0.164753
specialist,0.359815
specials,0.253425
specialty,0.636364
species,0.756338
spectacle,0.141414
spectators,-0.592775
speeches,0.783752
speed,0.114079
speedo,0.507102
spell,0.328835
sperm,0.296532
spice,-0.96569
spider,-0.141657
spiders,-0.978545
spiel,-0.827482
spies,-0.384183
spirit,0.135819
spokesperson,0.260051
sponsor,0.931915
spoon,0.133858
sport,-0.288327
sportbondage,-0.350365
sports,-0.635062
sportswear,-0.184123
spots,0.532508
spouse,0.146164
spread,-0.767587
spreads,-0.962382
spring,0.510826
springs,0.350601
sprinter,0.502183
spy,-0.652326
spycam,0.222533
sql,-0.928083
squad,0.254578
squads,-0.649315
squid,-0.0625
squirter,-0.989402
ss,0.990256
stabs,-0.102533
stadium,0.456934
staff,-0.286573
staffs,0.096154
stage,-0.005857
stalker,0.02202
stallion,0.869873
stance,0.859915
stand,0.218306
standard,0.84886
standout,0.561853
staple,0.699454
star,-0.102572
stars,-0.297964
state,0.362727
stateroom,0.552335
states,0.270888
station,-0.919139
stations,-0.878788
statistics,0.116635
stats,-0.18958
statue,-0.116466
stature,-0.446809
status,0.780441
stay,-0.637764
std,-0.200501
steal,-0.233813
stem,-0.11215
step,0.266927
stepmother,-0.794466
stern,-0.644499
stick,0.980817
stickler,0.369279
sticks,-0.528609
stock,-0.651303
stockbroker,0.81084
stomach,-0.626891
stone,0.196075
stones,-0.690049
stooge,0.780776
store,-0.435312
stores,-0.286586
stories,-0.483277
story,-0.119095
storys,0.783344
storyteller,0.868132
stout,0.306904
str8,0.475862
straight,0.500251
strains,0.94252
stranger,0.555619
strangers,0.469136
strap,-0.619252
strapon,-0.947388
strapons,0.128587
straps,-0.839367
straw,0.98965
stray,0.098532
stream,0.10084
street,-0.686705
streetcar,-0.402985
strength,-0.255446
stress,-0.8157
stretch,-0.5902
strike,-0.098039
string,0.199204
strings,-0.945736
strip,-0.702428
stripper,-0.852237
strippers,-0.471475
strips,-0.912313
stroke,-0.626087
struggle,0.714638
stub,-0.808371
stuck,-0.426791
stud,0.582837
student,0.297138
students,-0.829191
studies,-0.745948
studio,0.894701
studs,0.941553
study,-0.029854
stuff,0.001206
stunt,0.25771
style,0.422839
sub,0.696217
subject,0.47541
subjects,-0.173554
sublimedirectory,0.769862
submission,0.631124
subscriber,0.790757
substance,-0.67619
substitute,0.679181
success,-0.087874
successor,0.941786
suck,-0.778458
sucker,0.365602
suckers,-0.019275
sucking,-0.180985
suffrage,-0.15
sugar,-0.505277
suggestion,-0.224615
suicide,-0.711864
suit,0.347497
suite,0.439719
suites,0.536026
suits,-0.376823
sum,-0.079675
summary,-0.158824
summer,-0.682521
summon,0.32549
sun,0.417329
sunday,0.397695
sunglasses,0.204997
sunshine,-0.078156
super,0.439201
superhero,0.136652
superintendent,0.946014
superior,-0.848892
superstar,0.403885
superstars,0.365228
supervisor,0.394464
suppliers,0.523404
supplies,-0.099038
support,0.266469
supporter,0.688917
supporters,-0.09214
supports,0.570513
surf,-0.237082
surfer,-0.287927
surgeon,0.644195
surprise,0.345566
surrogate,-0.482342
survey,-0.166958
survival,-0.971266
survivor,-0.013772
survivors,-0.531379
suspect,0.618525
suspects,0.267974
sustainer,-0.380117
swapping,-0.977261
sweatshirt,-0.177238
sweeper,-0.602067
sweetheart,-0.084903
sweetie,-0.033744
sweetness,0.061224
swim,-0.419917
swimmer,-0.471646
swimming,-0.47616
swimsuit,-0.724261
swimwear,-0.926733
swing,-0.066667
swingerbondage,-0.350365
switch,0.788446
switching,0.750789
symbol,0.184165
symbols,-0.205937
symptom,-0.184268
symptoms,-0.466214
syndrome,-0.091552
syntax,0.717431
table,0.906331
tables,0.909248
tags,-0.669706
tail,-0.223702
tailor,0.308057
tailors,-0.367232
taiwan,0.924967
tale,-0.599298
talent,0.588986
tales,0.002096
taliban,0.991438
talk,-0.322411
tamil,-0.266644
tango,-0.192708
tanner,0.793765
tape,-0.668078
target,0.474289
targets,-0.525666
taste,-0.345656
tasting,0.197995
tattoo,-0.969557
tattoos,-0.912126
tauchbondage,-0.350365
taurus,0.268704
tax,0.637576
taxi,-0.564501
taxis,-0.076923
ta̱ca,0.545961
tea,-0.578188
teacher,-0.278203
teachers,-0.994925
team,-0.113995
teammate,0.802109
teams,-0.019557
tears,0.672584
tech,0.33097
technician,0.203285
techniques,-0.847556
techno,-0.369514
teen,-0.84053
teenage,-0.65096
teenager,0.119393
teens,-0.890327
tees,-0.94969
telephone,0.807471
television,0.740561
template,0.766423
temple,-0.280824
tenant,0.983954
tennage,-0.537009
tennessee,0.332441
tennis,-0.695597
term,0.654329
termite,-0.874532
terrier,0.572327
terror,0.833119
terrorism,0.7867
terrorist,0.776802
terrorists,-0.578391
test,0.029032
testament,0.862269
testosterone,0.456522
tests,-0.034483
texas,0.028359
text,0.917834
tgp,0.18345
thai,-0.805975
thanks,0.432306
that,0.203605
the,-0.027523
theater,0.657498
theatre,0.666667
thehun,-0.477737
them,0.374282
theme,-0.229562
themes,-0.46289
themselves,0.818815
theology,0.894737
theory,0.727839
these,0.542657
they,0.651541
thief,0.707728
thine,0.720401
thing,0.358573
things,0.622649
thinking,0.579194
thongs,-0.824237
thorn,0.332746
those,-0.749434
thou,0.644547
thought,-0.611274
thoughts,0.201923
thousands,0.953269
thread,0.075922
threat,0.753527
threesome,-0.926923
threesomes,-0.931819
throw,-0.5
throwback,0.868756
thug,0.691272
thumb,0.075705
thumbnail,-0.538292
thumbnails,-0.713388
thumbs,-0.711183
thumbzilla,-0.803361
tibetan,0.730189
tickets,0.931199
tie,0.825187
ties,0.31569
tiffany,-0.139051
tiger,0.668896
time,-0.216738
timer,0.360281
times,0.539535
timing,-0.197874
tip,0.377586
tips,-0.534368
tissue,0.908694
titans,-0.87046
title,-0.045372
tittenbadebondage,-0.350365
tn,0.476395
toad,-0.637908
toast,0.024157
today,0.331573
todays,-0.937995
toddler,-0.187918
toe,-0.944222
toes,-0.966803
tokyo,-0.612552
tommy,0.717271
tomorrow,-0.305455
tone,0.44579
tool,0.503109
tools,0.978421
toon,-0.871855
toons,-0.512774
top,0.103505
topic,0.577982
topples,-0.235623
toronto,0.124673
torture,-0.665781
tot,-0.019011
total,0.425982
tough,0.406636
tour,0.109382
tourist,-0.059175
tournament,0.929469
tours,-0.782308
tower,0.590164
town,0.102709
township,0.445607
toy,0.30259
toys,0.196385
traceroute,-0.978732
track,-0.69378
tracker,0.55144
trader,0.536869
traffic,0.745384
tragedy,0.013699
trailblazer,-0.25
trailer,-0.221411
trailers,-0.954474
train,0.806795
trainee,0.348101
trainer,0.146303
trainers,0.07037
training,-0.346051
traitor,0.729259
tramadol,0.043817
tramp,-0.805696
trannies,-0.974632
tranny,-0.664003
trans,-0.680693
transexual,0.352855
transexuals,0.066789
translator,0.357493
transplant,-0.242321
transsexual,-0.972623
transsexuals,0.099498
transvestite,0.868812
transvestites,0.059769
trapeze,-0.942197
trash,-0.006894
traumbondage,-0.350365
travel,0.365042
traveler,-0.462736
travelers,-0.878072
traveller,-0.61161
travellers,-0.974083
treasure,0.13031
treasurer,0.53022
treasures,-0.186813
treat,0.292715
treatment,-0.650452
tree,0.458424
trek,0.761317
trial,-0.984254
tribe,0.633362
tribute,0.226814
trick,-0.564434
trip,0.089402
trips,-0.385827
trojan,0.437648
troll,0.897358
trooper,-0.116043
trophy,-0.360581
trouble,0.157025
troublemaker,0.628426
troupe,-0.647127
trousers,0.056772
truck,0.847047
trucker,0.108911
trust,0.655394
trustee,0.569256
truth,0.55625
tryst,-0.604938
ts,0.567038
tudor,0.458694
tug,0.480769
tugjob,-0.657309
tugjobs,-0.727626
turbine,-0.256637
turk,0.724599
turn,0.294619
turns,0.269377
turtle,-0.834141
tutor,0.773541
tutsi,-0.601522
tuxedo,0.942685
tuxedos,0.720467
tv,0.522651
twat,0.469669
tween,-0.284941
twin,-0.06952
twink,0.941953
twins,-0.603171
tx,-0.020408
tyco,0.016018
type,0.457547
types,0.61954
tyrant,0.945978
uconn,-0.094017
uggs,0.359127
uighur,0.016205
uk,-0.280394
ultra,0.7216
uncle,0.982593
under,0.725118
underage,-0.598245
undergrad,0.311828
undergraduate,0.348159
underground,0.042735
understatement,-0.329004
understudy,0.362069
underwear,-0.094679
underworld,-0.790984
uniform,-0.894212
uniforms,-0.974695
union,0.860448
unit,0.910899
unite,0.081611
units,0.098677
universe,0.608838
university,0.376378
unknown,0.688653
up,-0.549143
update,0.405352
upsikirt,-0.68231
upskirt,-0.698435
upskirts,-0.638417
urge,0.127675
url,0.750494
us,0.375356
usa,0.096764
user,0.24617
users,0.342407
usf,-0.166602
usher,-0.227182
uw,0.249598
va,-0.490446
vacation,-0.941043
vagina,-0.786348
valedictorian,-0.289003
valley,-0.322175
vampire,0.063314
variety,-0.232323
varsity,0.184524
vegan,0.609403
vegas,0.205288
vegetable,-0.272727
vegetarian,0.043441
vehicle,-0.5
ventriloquist,-0.18239
version,0.119655
vessel,-0.377246
vessels,0.071429
vest,0.09281
vet,0.557242
veteran,0.620427
veterans,0.98306
viagra,-0.939142
vibrator,-0.851863
vibrators,-0.84402
vice,0.835542
victim,0.184426
victims,-0.754927
victors,-0.168831
victory,-0.576037
video,-0.041831
videochat,-0.850877
videoclip,0.106667
videos,-0.452951
vidoes,-0.326308
vids,-0.603261
vietnam,0.489449
vietnamese,-0.604667
view,0.724903
views,0.238656
viking,0.721698
villa,0.818031
village,-0.121111
violence,-0.7804
violinist,0.221569
vip,0.474836
virgin,-0.75825
virgins,-0.664586
virtuoso,0.811024
vision,0.06068
visit,-0.86872
visitor,0.071261
visitors,0.653665
vitamins,0.158798
vocalist,-0.657005
voice,0.30404
voices,-0.271415
volcano,-0.155556
volleyball,-0.873079
volume,-0.855899
volunteer,0.211168
volunteers,-0.796475
voodoo,-0.309114
vote,0.844353
votes,-0.263158
vouyer,-0.801368
vow,-0.368889
voyeur,-0.88521
voyeurweb,-0.521241
voyuer,-0.702991
wac,-0.030303
waiter,0.862715
walk,0.283765
wall,0.883364
wallet,0.382094
wallets,-0.184311
wallpaper,-0.632792
wallpapers,-0.751167
wanderbondage,-0.350365
wannabe,-0.256363
want,-0.157895
wanton,0.103334
war,0.65963
ward,-0.030303
warning,0.455096
warrior,-0.289529
washington,-0.200552
waste,0.567102
watch,-0.162136
watcher,-0.979068
water,-0.547999
wax,-0.252174
way,0.28026
wayne,-0.00365
ways,-0.444098
wb,-0.058824
wealth,0.812981
weanling,-0.1
wear,0.603672
weather,0.471098
weaver,0.636511
webcam,-0.957122
webcams,-0.76472
weblog,0.838424
webmaster,-0.265275
website,-0.054701
wedding,-0.035573
weddings,0.885343
weed,-0.29678
week,-0.109785
weekend,-0.760049
weight,-0.253018
weirdo,0.49065
well,0.773215
wellnessbondage,-0.350365
wemen,-0.044051
werewolf,0.563736
west,-0.616835
wetlands,-0.911111
wetsuit,-0.112605
wheaton,0.003435
which,0.129279
whig,0.821157
whipping,-0.941358
whistle,-0.548638
white,0.679765
whites,-0.013597
whiz,0.434464
who,0.414633
whore,-0.729014
widow,-0.965739
widower,0.872787
wife,-0.697638
wig,-0.323497
wigs,-0.676502
wildlife,-0.055249
wildsex,0.079848
wilson,0.041999
win,0.899693
wind,0.084967
window,0.032355
wine,0.292135
wing,0.515811
winner,0.331705
winnipeg,-0.895108
winterbondage,-0.350365
wisconsin,-0.10452
wisdom,0.511628
wise,0.945111
wish,-0.578697
wishes,0.854278
witch,-0.869415
witches,-0.760924
witness,0.488885
witnesses,0.82963
wives,0.346763
wizard,0.250106
wolf,0.662609
woman,-0.800645
women,-0.956162
wonder,0.241791
wood,-0.054697
wool,-0.710037
word,-0.644445
words,0.831355
work,-0.420431
workaholic,0.644258
worker,-0.47854
workers,-0.994692
workin,-0.794595
workout,0.315611
works,-0.876841
world,-0.128188
worldsex,0.132355
worm,-0.965011
worship,0.10192
worshipper,0.580524
worth,-0.140389
wound,-0.443366
wreck,0.325161
wrestler,-0.66515
wrestling,0.294801
write,0.189189
writer,-0.096929
writers,-0.996157
wrong,0.589286
wyoming,-0.127061
xnxx,-0.950802
xp,-0.355605
xxx,0.633155
xxxxers,-0.543401
yakuza,0.578182
yankee,0.72973
yarn,-0.677419
year,0.426125
yearling,0.262745
years,0.394927
yesterday,-0.420959
yo,0.807858
yon,0.452381
yong,-0.711619
york,0.099804
yorkshire,0.70755
yound,-0.505653
youngster,0.686474
your,0.282051
youth,0.769194
yung,0.903226
yunger,0.631818
zany,0.738
zealand,-0.203418
zealot,0.130218
zen,0.745089
zombie,0.545706
zoo,-0.88526
zoofilia,-0.996885
zoophilia,-0.535991
